ACCOUNT_ID,TOTAL_DEPOSITS,TOTAL_WITHDRAWALS,TXN_COUNT,ENDING_BALANCE
884,1896942,3720789,12,3976109
885,3788124,3650731,12,3706597
886,3044733,2799879,12,3515031
887,405115,2345308,7,1756419
888,1287347,3828795,8,5195443
889,1922440,95596,5,9208052
890,3332669,1784730,10,4612099
891,4891183,2142449,12,4506387
892,5281092,1500967,10,13753236
893,2867068,2009229,8,7975113
894,3074864,4255322,13,3986221
895,832666,2092056,7,-324507
896,3119734,2101737,10,10488161
897,3901928,2218246,10,4322531
898,1872200,1843141,9,720441
899,4319836,2944092,17,2186064
900,2983607,4272394,13,6695268
901,4617320,1444546,11,3535396
902,3555038,1561514,7,6725935
903,4988960,2532583,13,10824292
904,2034557,1698413,11,4965577
905,3311049,4745915,18,-328626
906,1735247,4580947,10,6741333
907,1326851,1263307,7,9721033
908,3298120,161490,9,6529619
909,1912607,1110790,7,2078186
910,2889788,1818375,12,8931748
911,3771666,1742821,11,8566837
912,1270533,2958870,10,6512758
913,2914077,945476,10,3596864
914,2568249,943779,9,4896420
915,1477785,680684,5,1038323
916,3449691,311955,7,5919042
917,3042263,1857565,12,8598915
918,4218722,1332931,11,8657811
919,3624718,1397424,11,8854590
920,1081772,1749448,7,6066485
921,1503584,1859263,7,2668455
922,2218685,6113300,14,1642894
923,1776346,1442911,9,5388082
924,1202799,1812258,6,6870866
925,3506623,1555728,13,10564286
926,2205490,4651859,12,3230593
927,3284955,5138808,14,5012100
928,2103181,1880865,9,4669757
929,3886073,1777889,12,11384697
930,1839042,922181,7,2277484
931,1649940,3525549,10,6721009
932,4549395,2281597,14,6705220
933,3639916,4037802,14,8972654
934,1605616,1778315,6,3866826
935,2485478,4108463,12,5301647
936,2095044,1940097,8,5892026
937,1284942,1528173,7,5201442
938,2525119,3422089,12,5626678
939,1997591,1583677,9,2481961
940,2439828,2828836,11,6512078
941,4340080,2277409,14,10017618
942,4076453,1892812,12,4062294
943,890917,876583,7,1621061
944,1429536,4075473,10,-2033620
945,4576029,2344742,13,7475331
946,1404392,1261899,5,7265735
947,3222591,4307676,16,2939017
948,414822,3105261,10,-148838
949,2391160,1368385,6,8399812
950,1487497,1110066,7,6466240
951,2505166,4072744,13,708441
952,2406566,733406,7,9000324
953,3627042,2430323,11,3687232
954,3613166,1522833,8,4100634
955,3812159,2066981,12,10561437
956,4819928,1941691,12,8221464
957,2421503,2489977,9,9595600
958,3541995,4582261,14,2417546
959,1108479,2111571,8,8377414
960,2455423,3090883,13,988923
961,1188461,1179488,6,7228957
962,1945535,539273,8,3745339
963,1744147,1510813,8,6318481
964,2408115,1550104,10,7682176
965,3719959,1666829,10,10537444
966,0,1994544,6,2563884
967,4789467,4276889,13,8601950
968,4758060,1450167,11,12636889
969,1289051,2562506,7,3947057
970,3641632,3497127,14,9801183
971,3920843,3330947,13,8372316
972,4296342,2364197,16,10547430
973,1831056,934886,4,7469722
974,1854603,797802,5,3770490
975,3297586,2505937,11,2283439
976,2479213,1976705,8,1384744
977,4016085,1663953,11,9152883
978,3007281,4035923,11,8883915
979,1443960,1693201,7,4791096
980,4074072,2181180,14,8703622
981,5033692,3357323,17,3645145
982,5379490,4647863,18,9582154
983,2586144,1889638,10,4936621
984,1351914,3147531,10,192109
985,5628798,1310078,12,13823719
986,4153241,2105867,12,6305663
987,1550900,3370825,11,242337
988,2285890,832098,9,8685140
989,503650,674555,3,6135382
990,2627067,1047307,10,3527995
991,3631175,3092957,13,6934075
992,1960870,770822,5,5237549
993,1377227,2744591,7,6511499
994,3644341,3124704,16,4189324
995,966232,2297702,6,-1213247
996,2737229,2979700,13,153903
997,2813844,2961371,12,4949504
998,3074666,3596973,13,1505495
999,1272637,767620,5,3923611
1000,1639698,539798,7,6826342
1001,1540047,2671892,7,1454352
1002,2782928,2331233,8,3833358
1003,397175,3281469,10,-2804649
1004,4619271,1310160,11,4603005
1005,4676501,2466161,14,8382674
1006,4891847,1653016,12,13172953
1007,3264201,3643915,12,7082367
1008,3720470,1571187,12,4285161
1009,3344665,2002927,10,10830272
1010,932283,2271328,8,6373190
1011,6048890,2241905,17,9266842
1012,2498682,2207688,8,4147066
1013,6275282,6019920,23,8198580
1014,3295215,766468,8,4351141
1015,3438090,1820737,9,8129795
1016,3870822,645844,9,7264273
1017,2736404,2952096,11,1439937
1018,4758454,3162927,16,1682275
1019,3222303,2438431,10,9602654
1020,2179667,1968437,10,1809719
1021,2144644,2712464,8,5151205
1022,2150671,2948743,10,8770860
1023,1337671,4015894,10,2149903
1024,1804164,2058361,11,3490621
1025,1353221,3811575,10,-1510034
1026,2176423,1782472,8,9055390
1027,3815744,2205132,12,1885376
1028,1782655,1583227,6,1885278
1029,1212083,1472859,5,8310845
1030,5653787,83785,10,14349442
1031,1397546,2371040,6,2204785
1032,956837,401925,5,4459408
1033,858081,2717776,6,6251145
1034,273462,2540907,7,2448718
1035,3738997,2276849,9,4094066
1036,2696705,1974116,9,7694073
1037,2418200,3242649,12,7907751
1038,6560570,752839,15,11413450
1039,138923,3762368,6,-1987876
1040,3621545,4248746,14,6698774
1041,1951419,1915432,9,6036749
1042,2597122,3037504,13,6732031
1043,2715892,2100122,9,10548997
1044,2427859,2530859,11,1542051
1045,2947143,1532115,12,8460496
1046,1131033,3574946,9,-1511851
1047,1823740,2776140,10,914109
1048,1617609,1311647,6,5828222
1049,1909218,2354467,8,6205315
1050,2220617,2619000,9,9083024
1051,3932693,3291493,14,1626541
1052,1917636,969638,8,1720196
1053,1900672,2573537,9,4398972
1054,5870164,2182129,14,8294992
1055,4020978,1978726,11,5954149
1056,5396335,2454955,14,5011440
1057,3642465,3537676,14,806573
1058,3718701,1517314,9,2429405
1059,3166300,1626993,9,8744762
1060,4242870,1419369,15,12679997
1061,1977716,279969,6,3605654
1062,1758799,2207767,12,8045763
1063,1577453,3985362,12,-1470156
1064,322283,1391186,5,7943543
1065,3528521,276251,10,7994864
1066,2303665,3540860,11,3626523
1067,2908529,3449888,13,120562
1068,3492266,1566986,10,2651220
1069,3135627,1970471,10,5503099
1070,1934462,1878386,10,7209663
1071,3090828,2204795,13,5015949
1072,1904536,1817624,8,5725825
1073,759037,3785449,10,1926939
1074,2630261,2065320,9,7639428
1075,4307387,2326956,18,5480107
1076,4419206,2193843,13,4064771
1077,2286370,1440541,8,1762840
1078,1924170,778883,5,9575770
1079,4241994,198481,9,12657047
1080,3559109,3353412,14,5446965
1081,3191196,4008863,15,939272
1082,4610734,1405488,11,10713441
1083,1353807,3565053,12,7213474
1084,2568953,2070467,10,4692559
1085,3057125,1729267,12,10172751
1086,1657145,1549667,5,6410664
1087,2327996,4772719,11,-1409809
1088,2438929,1755866,9,10550959
1089,2105929,925092,9,9802446
1090,5653296,1167130,13,4968758
1091,1621747,1510200,5,3420411
1092,3598279,1387351,10,2434808
1093,2268757,435189,6,9681481
1094,3245925,3355283,12,1698877
1095,2731311,1835829,12,2590076
1096,2697692,1774484,8,5785884
1097,2535153,1481284,9,1135449
1098,1341357,5174543,13,2554289
1099,1614572,3813949,10,1823647
1100,1956580,2097879,9,5137464
1101,4098585,3158670,13,5039424
1102,792802,2807041,9,350056
1103,1765589,1168660,7,5568745
1104,2205297,2044521,7,2842924
1105,1669065,3225491,11,4729808
1106,2407469,3096274,12,2547886
1107,1311646,713280,4,10484762
1108,2333007,3035863,10,-95908
1109,440908,952071,4,3020976
1110,1876765,3383132,12,1992202
1111,1621616,4297917,11,3556034
1112,5944763,2823369,19,3522743
1113,2474514,1168899,6,3662556
1114,2898233,2202034,11,5394757
1115,5205941,5153335,17,121471
1116,3426606,4595743,14,7731214
1117,5309366,1130621,14,8031101
1118,2380155,1412816,8,9923664
1119,2928904,779639,8,6412278
1120,1210239,1358387,10,2618761
1121,4056333,1133049,11,6979531
1122,5300682,1479819,11,12340479
1123,2235139,3383841,13,4667258
1124,1899357,2835664,10,-560766
1125,1334421,2384680,7,-31994
1126,2311710,4417363,12,-2070287
1127,2475389,2167665,10,9697040
1128,3036992,2077441,9,2687005
1129,1196622,1730483,8,4600382
1130,1822005,451921,6,8608120
1131,3953257,259683,9,13062097
1132,0,2669966,5,-1075854
1133,3027458,3948020,15,945214
1134,2245454,2641437,10,5906302
1135,3123066,1959156,11,5276543
1136,866658,1595823,7,2979856
1137,3191963,1359027,9,3857278
1138,6915408,2204720,16,10568057
1139,3955516,0,8,10529449
1140,1476544,110370,5,7570215
1141,2734250,3646374,15,7832011
1142,1573556,2199119,11,3271277
1143,870160,736826,4,6030203
1144,1376161,1652180,8,770410
1145,1785778,2288715,10,6138264
1146,759998,3403950,10,4207749
1147,5607979,1704150,13,8447394
1148,799452,2801134,8,4034846
1149,4590173,1384761,11,5437967
1150,1190582,3826166,10,4040038
1151,1821756,1537180,7,345471
1152,562503,1643371,5,8818894
1153,2376521,2189221,14,8812533
1154,2859772,3033536,11,-80098
1155,1630175,1157734,7,2850557
1156,3391992,3056590,11,8210011
1157,2368575,1999636,11,8993334
1158,1256082,1427038,7,5214392
1159,2220756,1183789,9,5128888
1160,3153091,3088610,12,8364401
1161,2957616,1203980,9,9259706
1162,1398864,2084714,8,5089716
1163,5016671,1150805,12,11578409
1164,1386741,2700296,7,7235077
1165,5658101,2251475,18,5211006
1166,2199277,4693688,17,3559223
1167,4705557,1328835,12,11348507
1168,2998394,3533825,11,6886898
1169,2396874,1520557,8,1682963
1170,1736600,3139480,9,663103
1171,1246984,2411763,9,1107544
1172,4459103,2995917,13,2489679
1173,1329382,2320054,9,7460651
1174,2654035,1819581,10,4867846
1175,2450475,3706003,11,8625886
1176,2287562,4934781,15,3341386
1177,1983337,4765674,13,-1964327
1178,1808487,2875340,9,8109545
1179,3620885,2647257,12,5241798
1180,4409315,547104,12,10742978
1181,2344391,1909789,8,8440567
1182,6191097,3852999,20,10423323
1183,1737048,4555012,11,6018740
1184,1690525,2607406,8,1625275
1185,7889764,1482058,16,8784229
1186,1485494,1140283,8,6889638
1187,2520200,1699283,10,3857808
1188,3980264,2214340,10,9220126
1189,1141422,2066303,8,4086986
1190,2664313,4531083,12,-251860
1191,2828011,1926355,8,6695532
1192,1140109,3816204,9,6808120
1193,997096,1911584,7,-667673
1194,4451871,3255575,13,10782543
1195,4123663,791604,10,7947331
1196,3932226,1839840,11,6628730
1197,1459706,1430380,8,2663645
1198,4997583,2261716,13,8052510
1199,4365144,2026295,13,10365358
1200,2285467,1388328,9,5044401
1201,1771271,1998867,11,9401659
1202,1351798,654817,6,6959462
1203,3271627,3476093,15,379471
1204,1487644,4510239,10,150120
1205,3717475,41885,11,5593567
1206,3195169,1990637,10,1993904
1207,4499031,2721752,14,6562172
1208,835111,813220,2,4779568
1209,5208245,2835109,14,5860863
1210,1991731,4572526,11,2116085
1211,2958264,1302243,10,10387818
1212,5464412,1978481,15,10949870
1213,4143530,1165729,11,10807783
1214,2892736,1460595,9,5041038
1215,3292407,1565635,12,7534891
1216,2156162,1994749,12,6802971
1217,2953504,4918555,13,1101369
1218,574348,328585,4,4382658
1219,2180290,3667979,12,-344074
1220,513431,1816142,9,1551080
1221,4651559,2593447,12,2798179
1222,3670021,1909996,9,6028959
1223,3598022,3912933,16,7694591
1224,1913038,2614577,15,1784868
1225,2409696,1345177,9,1948255
1226,3413647,3717236,13,-286777
1227,3066753,2225223,11,1200261
1228,2004434,2536267,9,5231068
1229,689845,2299755,6,7341820
1230,4244386,282707,9,8452916
1231,2621060,2018923,8,6441559
1232,3490867,2935867,10,6180958
1233,5540548,2799020,15,7826537
1234,2096615,3111760,11,3221513
1235,3782164,3411101,13,8202509
1236,4111035,2732309,14,7240342
1237,1757368,1726059,6,8023877
1238,4719117,2204454,10,12107377
1239,4222866,3699249,17,7085971
1240,1756555,2071068,10,339436
1241,8503085,1431096,17,13214931
1242,5614392,2733838,14,3043559
1243,5484085,839787,11,6858885
1244,3487339,1056407,10,3449064
1245,5469971,3725542,15,5911878
1246,817711,2625372,6,-1409445
1247,3920776,4413441,16,5719703
1248,2231946,1451853,6,7160416
1249,4378941,1715355,9,11695417
1250,2326551,657342,6,10725555
1251,2244705,2234992,11,6451084
1252,3961616,4232027,14,6375219
1253,3015304,390306,8,8661767
1254,4254107,4399200,19,6658905
1255,902866,222314,5,9482437
1256,3373576,663509,7,11784839
1257,2424696,1102539,9,9039024
1258,2567923,967003,11,7193444
1259,4981511,4199985,16,7324785
1260,1890479,711965,6,8154030
1261,1810549,2642539,10,-200235
1262,3985230,991782,8,10253024
1263,2434782,1241817,8,5372665
1264,3214604,3475107,13,7346003
1265,1020762,3169311,9,-931968
1266,2515603,702763,8,7684378
1267,1300270,1959992,6,6782767
1268,5844637,1226714,11,7693070
1269,3237061,2682596,11,2744468
1270,2058937,2053739,6,8210165
1271,3674049,2697727,13,5331809
1272,3747844,2239741,13,11002950
1273,2612550,825501,7,4103431
1274,2387300,1642720,10,10142771
1275,3076287,3003253,13,9507446
1276,1273702,1587788,6,310972
1277,2838582,0,6,10919654
1278,3916595,2940217,15,7213523
1279,2643768,1760673,10,2106506
1280,1879231,1814073,7,8587188
1281,3012718,1065831,10,10402795
1282,2410708,1613802,9,2808474
1283,2211556,3678953,14,860872
1284,3155077,2982685,12,932746
1285,2959426,2268708,11,5103400
1286,2803990,3058370,13,223061
1287,2005250,3538908,9,3072774
1288,3702311,639603,9,8447981
1289,517635,3417505,7,3904711
1290,1475642,1175960,9,3862381
1291,666967,2081928,7,6388206
1292,3390303,3829434,15,7676495
1293,1555850,1557568,8,2663324
1294,2846216,5675356,17,2608392
1295,3855815,842518,9,3397821
1296,1966288,2710228,12,1470073
1297,4944492,1406914,13,6112476
1298,2394274,650131,6,7686559
1299,832605,324870,2,2667956
1300,1289068,0,3,8475431
1301,4056132,2050739,11,7675231
1302,2807539,3418005,13,9252546
1303,1498060,3732012,9,3997796
1304,727262,4708556,9,-1973278
1305,4669858,1696936,13,8712975
1306,1257616,709668,7,4788272
1307,2870789,1043404,7,11762809
1308,1821136,4387614,16,1996807
1309,3352732,5149648,13,365710
1310,967342,2797479,9,-1231661
1311,3168290,1515092,12,4837504
1312,1024938,1735818,7,6129393
1313,1742606,2055169,9,3294428
1314,854426,1797375,6,1843189
1315,1889489,1956925,8,7653716
1316,2018171,4126784,13,1335621
1317,2857491,3426770,9,4312825
1318,2500582,2435762,10,3392191
1319,982202,1750495,7,5597113
1320,2228380,3067674,13,2015557
1321,1600000,1428025,7,3600121
1322,37537,2836997,7,1522576
1323,1775949,3540383,8,2985198
1324,5480124,556378,9,12509124
1325,2619091,1662481,8,5291629
1326,1378948,5314370,11,-921930
1327,1878915,2198110,9,1108139
1328,4097735,1132562,10,3898280
1329,1266862,2973205,8,4240919
1330,1392202,4004894,15,2139806
1331,1168271,1189511,6,4061811
1332,3549248,1295140,11,9964674
1333,2295486,3877682,12,6056746
1334,2923746,3200273,11,9693517
1335,2150076,1221603,5,9282176
1336,714479,0,2,9539339
1337,2424728,2670360,9,7229749
1338,1230594,3843275,10,-568724
1339,2875994,3234193,13,6850672
1340,399953,4364664,8,1171011
1341,3539776,4469544,11,7097853
1342,3588855,2146011,10,2731940
1343,2608349,2449302,11,6565574
1344,3059508,735566,8,5812094
1345,3977823,703845,10,6509776
1346,4566761,40914,10,7065576
1347,3333552,272500,8,12157224
1348,3647258,3352292,12,6138382
1349,1591298,1142886,6,715314
1350,1386627,3286907,10,1921034
1351,3055800,2143970,10,9106964
1352,2450364,2490674,9,1147669
1353,2209684,909764,7,10956129
1354,3173076,2929065,12,3889896
1355,2124548,3110643,14,3160905
1356,573043,804137,5,2613082
1357,1068189,3836205,12,4232420
1358,6250034,2866301,17,10855445
1359,3616520,3185003,13,2045154
1360,3944759,1966247,12,10598021
1361,5858333,2521322,13,8489841
1362,2364594,3017161,12,2201381
1363,1178381,0,3,5394079
1364,1183281,2586254,7,4507174
1365,4972828,3278663,19,8861458
1366,3351825,1637270,12,8601811
1367,3952627,1486673,10,2918092
1368,2169961,2854692,11,4076339
1369,1667330,2193701,9,4266302
1370,2028141,3542935,10,2598139
1371,3720836,1757780,11,8318696
1372,1442795,1855393,7,2170469
1373,2863862,1541049,10,4822068
1374,1305907,5332415,12,-2340826
1375,2560205,2796090,11,6839624
1376,1144021,4272588,12,1007387
1377,4647707,416451,11,9418978
1378,2592081,698861,7,2194069
1379,3524962,1603490,9,9331058
1380,1102752,3477993,9,2014859
1381,1956712,3549082,11,-1203476
1382,2276699,1363395,7,6221460
1383,926828,3372432,10,4581512
1384,4596800,0,12,7229638
1385,3887699,1670357,11,8285524
1386,4135463,1165427,11,11704706
1387,2202287,2215059,9,6175089
1388,1916465,630026,7,8429032
1389,5266754,1460142,10,5191062
1390,3011810,2108214,9,1991731
1391,4980927,4832787,19,8823310
1392,2224351,3174744,13,3564764
1393,3275473,1740060,11,7822150
1394,2442166,2103152,8,3261366
1395,2004528,2487981,6,8590719
1396,4300545,1489069,13,11068101
1397,401811,2358878,7,3293183
1398,3388317,2085440,9,6553045
1399,3389537,1934948,12,2082507
1400,1201907,2643853,9,4225342
1401,2188483,156027,6,9776768
1402,4216316,4507107,14,9045427
1403,2337068,1845928,8,2957140
1404,3576855,2769368,12,4062933
1405,1180796,2081834,8,6917069
1406,1498619,1157704,5,4848917
1407,4546182,1974578,11,10576971
1408,4150349,1727007,10,12387511
1409,4294128,5039454,15,2689846
1410,1928702,2574404,9,6801645
1411,1262284,3125983,10,-1376475
1412,186944,3074214,8,4864273
1413,1936361,1123108,6,9208008
1414,481191,1492862,6,7643067
1415,2628316,2863638,12,5671573
1416,5209848,1098182,9,7191107
1417,3470535,3081607,12,8863275
1418,4059714,1097882,8,7419504
1419,3853914,1329933,8,7575880
1420,646714,2697507,6,6184756
1421,2998569,2142355,9,8902599
1422,5170401,1000354,14,7577740
1423,2877833,4001225,14,2485940
1424,2295673,674207,6,8089531
1425,4370911,3986905,17,4583654
1426,1156451,1159856,6,2246643
1427,1685303,1387000,7,6341827
1428,3939327,3834005,11,8515429
1429,4379898,1220703,12,11349825
1430,903316,1055298,5,2912053
1431,2016325,1355373,8,5062079
1432,1907007,1155375,7,3046628
1433,5100235,1851705,15,5961646
1434,2240849,0,4,9705946
1435,5369030,3206582,17,7446454
1436,4532887,874681,10,13400879
1437,4664690,3260671,12,9684825
1438,3079995,3508336,10,4573132
1439,2340459,1391671,9,1709882
1440,2908985,1557411,9,3045651
1441,3757078,1996170,12,9802470
1442,2704926,3667180,12,4826360
1443,3268547,3338329,11,2076069
1444,1563359,1133929,7,4176981
1445,2041930,1373863,11,8001562
1446,494219,1507142,5,4155902
1447,2992035,1993489,9,4546519
1448,3583466,2817683,14,1309425
1449,5061808,3116806,13,11057236
1450,3464166,2843184,12,9921684
1451,2205633,3286468,14,4528864
1452,3616255,1791513,10,3519008
1453,3050338,2892398,9,6718935
1454,1583946,2239491,6,9332085
1455,1915270,1495063,8,4920327
1456,1408444,625632,6,10100690
1457,2639954,1498792,11,9171095
1458,3190085,1930225,10,7929249
1459,3696988,1705605,12,11174020
1460,3124846,2131739,10,8646887
1461,2119849,1579098,7,7569852
1462,1824240,1679410,8,738603
1463,540352,2767463,8,-141515
1464,1982645,2017635,10,7770679
1465,3036313,1931003,8,1451494
1466,2545854,2092697,8,7027892
1467,4082889,1420411,10,10683749
1468,1709044,1619522,6,4991066
1469,3958466,1668224,9,4321303
1470,2786006,1891715,8,1603302
1471,1905323,1159455,6,8588611
