ACCOUNT_ID,AMOUNT_CENTS,TXN_TYPE
7497,179028,D
228,944866,D
9830,450407,W
4991,579635,W
1102,637954,W
6808,159780,D
7037,391483,W
1888,795123,W
4162,802125,W
7155,123435,W
3245,691725,W
6881,846316,D
8786,905785,W
3066,439338,W
9993,761775,W
1838,505904,D
5310,367008,D
415,235371,D
9822,294015,D
1980,656365,W
2236,642881,D
2752,880431,D
2287,803971,D
186,885554,W
2045,601458,W
1233,678977,D
3477,49437,D
8143,47454,W
6613,722344,W
3081,714745,D
4028,670877,W
341,356080,D
7777,102887,D
2956,632088,W
2555,119667,D
5104,941064,W
3843,217706,D
3243,728792,D
9542,522079,D
7662,756435,D
4249,568083,D
5790,859292,W
9487,953873,W
482,159417,D
8114,749969,W
4361,152713,W
1756,783346,W
4267,545590,W
981,978221,D
6097,170686,W
4085,741140,W
839,871286,D
852,567271,D
9513,21165,D
9793,838570,D
2486,778251,W
5830,508507,D
2832,681750,D
1198,611251,D
4479,209433,W
6334,609604,W
5922,461009,D
5421,178701,D
1182,494858,W
5638,943228,D
8641,565630,D
6337,815714,D
8610,61407,W
7845,112303,W
3148,233265,D
8681,456129,D
839,148663,W
3184,453164,D
9777,339302,W
6664,798240,W
2478,722399,W
7939,766408,W
6099,626148,W
151,758634,W
5179,158687,D
990,696161,D
2901,764929,D
9968,954527,D
2119,101639,W
8798,173363,W
3834,319490,D
9321,366108,W
422,445937,W
7891,964058,W
1580,424131,D
4198,882590,W
1547,774981,D
4772,500210,W
8726,655324,W
8257,155146,D
7582,755771,W
4429,674942,W
6830,777087,W
414,335484,W
2102,845473,D
95,575780,W
3445,585857,W
3483,357204,W
1755,343454,W
3831,833394,W
1257,254813,D
7554,539792,W
7171,225718,W
5537,925095,D
9394,529737,W
4155,769661,D
2540,331879,W
6188,615535,D
9909,176258,D
2291,267991,D
4525,374872,D
6728,388010,D
5293,596026,D
3490,670738,D
7544,794408,D
5875,566756,W
7863,541255,W
8255,270700,D
7442,398502,W
6602,338060,D
9169,880047,W
7039,310958,D
8082,812470,D
6249,260812,D
4347,101735,D
3106,774685,W
503,770019,D
4169,186624,D
5706,367697,D
6984,365638,W
9483,579256,D
4855,332362,W
4579,631772,D
2112,883499,W
1645,456769,D
1996,497789,W
1582,305435,D
6228,470816,W
6205,275806,W
7068,286725,D
5748,860635,D
5622,284101,D
2489,77771,D
742,691655,W
7964,432832,D
2855,898508,W
5861,96404,D
1782,244591,D
6477,199383,W
5281,527149,W
352,485366,D
2284,918727,D
4912,34213,W
4888,840998,W
2867,293057,W
6801,910775,D
425,83468,D
4693,956084,D
5260,613228,D
7203,178019,D
763,723542,W
372,214727,W
7393,876144,W
8618,92790,W
4516,777304,W
7451,801258,D
1601,609442,W
4640,450352,D
7699,624494,D
8544,66499,D
3144,290690,W
9502,419799,W
4469,885755,D
9690,640531,D
3355,918751,W
2187,95449,W
1061,92224,W
4672,916068,W
2888,138956,D
5352,956347,W
5852,868411,W
8926,715805,W
3089,4880,D
8686,363046,D
7419,906799,W
8079,799655,W
5745,330547,D
6690,574918,W
7422,901372,W
3123,726719,W
6085,424600,D
5930,429070,W
3476,70279,D
2377,731784,D
8096,137861,W
5302,417484,W
3508,669551,W
8917,20742,W
6135,760357,D
6292,488436,W
4565,855705,D
3453,328338,W
7873,237879,D
9968,259617,D
2047,363918,D
4832,695725,W
5520,960912,W
2823,496023,D
466,854680,W
2656,848706,D
8088,558875,D
4023,742024,D
7502,680632,W
8168,376757,D
9319,515660,W
7058,929489,W
217,643288,D
4552,621789,D
8838,738313,D
2486,326823,D
3863,545981,W
9641,216850,D
2772,805186,W
2321,210052,D
4322,156960,D
6056,520108,W
4454,581955,D
971,882515,D
8651,50881,D
1545,384253,D
9307,184954,W
8196,909418,W
1652,633184,W
8143,253130,D
2349,578571,W
5546,154743,W
5406,536380,D
122,960142,D
5726,703894,D
3378,239226,W
336,496537,W
1658,325457,W
2511,292307,W
3116,789318,W
3410,234696,D
8823,293282,D
3168,615013,W
305,431644,D
8980,716789,W
4054,363725,D
1821,336915,W
1224,334114,W
2695,308134,D
6524,435660,D
9157,34830,D
8370,795655,W
8375,559093,W
8137,501886,D
6223,876952,W
1497,223585,D
5169,693713,D
763,861562,D
391,618943,W
1502,577494,W
6867,434281,W
7729,380250,D
5959,962299,W
6823,134021,D
1469,772399,D
5701,451988,D
2915,754791,D
2946,467045,W
6429,988856,W
6446,19599,D
7145,917305,W
1142,924925,D
337,353410,W
9540,983187,W
6972,91020,D
1044,144795,D
9800,481742,D
1026,526392,D
7602,515814,W
1544,219847,W
8315,251721,W
5957,214635,W
5343,976616,D
5078,240274,W
2250,97121,D
4666,538641,D
556,607356,D
3632,742262,W
4323,798605,D
5501,209815,W
3092,118947,D
2122,154790,D
8430,613852,D
1182,648712,D
6606,337833,W
4358,225303,D
7586,455259,W
9477,860361,W
1985,765513,D
2803,37757,D
6390,153809,W
5951,172360,D
2574,442001,D
4661,706276,W
9981,877453,D
9341,168021,W
1861,249286,W
2272,192962,W
7943,217140,W
4212,704891,W
5842,902371,W
280,576713,D
7779,582797,D
6402,441363,W
3243,47065,W
2706,751616,W
7847,940127,W
3324,641865,W
6686,483274,D
1318,885002,W
4791,935989,W
9105,603782,D
5460,301955,D
9569,671741,D
9624,181408,D
2511,163335,W
3356,188279,W
6060,379881,W
5458,550645,D
2105,330892,W
156,135676,W
8433,485347,W
5754,974613,D
6552,129754,W
7671,229651,D
8986,377350,D
3796,995282,W
9754,191946,D
9996,471148,W
5099,210486,W
6233,318830,W
7056,326237,W
8872,32588,D
2835,409284,D
9010,618961,W
565,251267,W
8238,538830,D
4740,620180,W
3129,595381,D
8088,484269,W
2515,5266,W
9070,465688,D
5305,659705,D
9599,517877,D
220,780508,D
8761,227463,D
1987,764590,W
4626,778407,W
5633,899476,D
3214,860115,W
5851,609200,W
8205,561808,D
6029,582443,D
3218,48859,W
1711,168760,D
677,920334,W
8366,772535,W
3597,994155,D
2761,930223,W
3452,403771,D
7144,850807,W
2878,742747,D
1830,804878,W
2126,996072,W
8987,141022,W
9871,983449,D
320,74292,D
5640,484387,W
117,995599,W
3050,542934,W
9061,227539,W
9844,474464,W
2646,653929,D
6619,933073,D
1781,849197,W
6899,778909,D
860,685825,D
8361,641262,W
6255,188967,D
2979,775492,D
8894,301301,W
2143,470558,W
2752,363406,D
3401,781457,D
5082,278002,W
4170,936291,D
9807,288089,W
337,856989,D
366,557694,W
2699,377747,W
1315,8910,D
3478,151012,D
8835,914441,D
8262,822327,D
346,27339,D
357,606528,W
9800,218639,W
6936,105473,D
8313,866241,D
1892,83973,D
8433,923805,W
2267,824796,W
1266,738142,D
2554,265670,D
9511,633121,D
3289,47812,D
1236,810496,W
1227,896415,D
6370,228673,W
9645,597083,D
6481,219571,W
9049,146875,D
3770,43257,W
1144,178286,W
6940,208876,W
2842,670864,D
1803,699620,D
9787,520317,D
3285,553451,D
8207,793172,D
8215,627112,D
4548,772707,W
7459,74874,D
4755,216933,D
3496,621135,D
5994,475551,D
509,614296,D
1068,986880,D
8736,742947,D
4423,836425,D
1872,662394,W
6114,981690,D
4626,45613,D
5253,414244,D
2393,726782,D
4664,707450,W
8555,329322,D
4615,924264,W
6551,766452,D
7566,834356,D
6383,426890,D
2252,680427,D
5606,969465,W
6420,199595,D
665,382744,W
3206,987721,D
5577,951458,W
5061,778507,D
1865,811181,D
982,622093,W
9319,113916,D
4638,250484,D
2069,501395,D
4177,160963,D
3476,129248,W
2505,386368,W
531,257498,D
5387,145869,W
2091,206500,W
4025,143908,D
1985,460429,W
4159,680831,D
6173,786519,D
2685,322520,D
5105,150930,W
9853,839999,W
6713,813337,W
9284,270937,W
5199,768822,D
7109,658241,W
3755,861671,W
2820,745707,D
8282,5810,D
279,898992,D
3475,846560,W
7289,142714,D
8175,496061,D
3843,444934,W
3073,952684,D
3286,623686,W
1075,766053,D
9768,513157,W
9826,434084,D
8247,570897,D
3419,831039,W
9751,440647,W
7176,337972,W
3845,340545,D
8588,696067,D
4766,866977,W
994,618778,W
7733,319244,W
7204,888989,D
9115,270008,W
3145,515626,D
2683,68941,W
99,349355,D
7043,23554,D
1973,743340,D
6538,809797,D
7808,891220,W
295,473988,W
6300,143857,D
7029,599174,W
6012,515714,W
2462,12611,W
584,424678,D
2070,800326,W
3658,333753,D
7863,141051,D
4009,298613,D
738,600979,D
8966,471771,D
6945,840159,D
5702,176973,D
1976,144301,W
4602,273951,W
9198,610874,D
5074,897795,W
164,99087,W
9872,985890,W
2520,763116,D
8059,601865,W
3927,417606,D
9552,740139,W
9442,799694,W
2495,429909,W
56,26844,W
1094,793224,W
6910,11634,W
3714,166646,W
6246,911109,W
7655,247665,D
3417,557816,D
4479,124122,W
3212,581365,D
4360,234826,W
9005,579060,D
6591,321015,D
1404,955204,W
2781,392670,W
429,702445,W
1743,304997,D
6802,568649,W
2410,148243,D
7797,453558,W
2193,848969,W
3341,802144,D
5071,501257,W
4868,389309,W
968,502880,D
7808,498123,W
2182,957215,D
5740,466242,D
2039,781475,W
157,714099,W
8760,35104,D
9773,288876,D
8912,304780,D
6391,277204,W
5457,951357,D
1948,440984,D
5184,106057,W
9987,431744,W
8810,492128,W
4222,643438,D
4164,327252,D
1354,637291,W
4140,544336,W
7090,751277,D
5694,83366,D
3932,437140,D
9831,604617,W
3914,840338,D
4213,30162,D
9722,16836,W
4452,635771,W
1338,512308,D
3328,693870,D
1866,693795,W
5425,311405,W
9761,674267,D
9223,878386,W
3515,208676,D
9474,726202,D
9896,148311,W
4243,80272,W
1021,431307,D
1593,822370,D
4464,350184,W
2220,936122,W
9869,881503,D
7625,528227,D
3754,555048,W
4179,204628,W
7485,538006,D
9005,420459,W
5449,456707,W
1610,408756,D
8424,967172,D
6345,78789,D
4586,235417,D
7863,369271,D
7579,79305,W
553,238216,W
7300,442734,W
2804,178227,W
1384,404969,D
767,178556,D
4281,47704,D
7335,135175,D
5288,721983,W
770,752645,D
7028,971459,D
4276,19121,W
4756,805191,W
6301,248331,D
9407,280962,D
2660,474383,D
3493,361380,W
938,342307,D
5576,800903,D
2898,86356,W
3618,950680,D
8466,183876,W
3954,533363,D
3530,888216,D
5249,404792,W
9398,559252,D
7839,462714,D
9988,587558,D
2128,155580,W
5754,685707,D
2314,505420,D
7370,993564,W
3502,313741,D
9504,612452,W
2488,189388,W
4040,502853,W
64,204659,W
7168,600154,W
8520,647294,W
7291,464120,D
5185,651320,D
5313,970330,D
462,451606,D
4492,475014,D
4629,818365,W
9519,451368,D
7349,142888,D
6931,821163,D
604,434453,W
4560,306124,W
5284,679159,D
8303,109541,D
716,964290,D
9194,507348,D
1063,598024,W
8438,75077,D
2453,35638,W
5310,921555,W
2846,919659,D
5542,375998,W
5351,454659,W
9089,636654,D
5664,10730,W
4391,459137,W
202,22847,D
4573,428264,W
427,881523,D
3676,89337,W
410,560908,D
3059,15399,D
5641,341943,D
6983,840581,D
8879,855615,W
4196,869477,D
2607,893655,D
6512,724580,W
3170,932174,W
66,180300,D
5983,355439,W
491,105581,W
5917,196837,W
4365,479684,D
5799,988720,W
8757,655545,W
1464,390918,D
3490,342739,W
2779,268130,W
7979,733959,D
7744,511070,W
7052,752681,D
6249,330865,W
3523,151551,W
6202,471979,W
8462,98706,D
8195,346951,D
602,800810,W
7033,171039,D
553,600156,W
271,524492,W
2250,500936,D
9928,814332,D
3302,691485,D
3373,765280,D
6788,753920,W
5505,649585,D
5820,759717,D
1087,967858,W
4077,840494,D
7998,959197,D
533,438729,W
4370,579739,D
5113,673767,W
3346,110478,D
5593,825775,W
1637,882101,W
7277,149702,D
4557,44332,D
7723,33548,W
1180,768110,D
6548,833564,W
5454,72985,D
8707,352267,W
2814,723911,W
1398,531967,W
8530,387996,D
5696,816863,D
3071,318263,W
4743,634823,W
6092,890103,D
415,325013,D
9312,312954,W
6853,961602,D
8043,362866,D
5060,299998,D
9828,504541,D
6126,192546,W
9778,576950,D
758,21075,D
1488,770685,D
8810,41579,W
8801,880477,D
6430,402663,W
1692,971546,D
5076,51172,W
5136,546743,D
685,319698,D
2004,402970,D
3503,213339,W
3273,283830,W
7621,326731,W
8114,626593,W
3223,121158,W
142,695862,D
3619,784405,W
6311,839287,D
4001,17641,W
462,446313,D
8079,711591,D
5189,332681,D
5518,915631,W
1482,404229,D
7491,978554,D
455,168077,D
2342,397864,W
4964,295376,D
8126,772003,D
7707,459463,D
1435,610726,W
5943,886658,D
8895,925207,D
7434,197583,W
7490,739542,W
1591,287278,D
4347,788764,D
465,244303,D
7754,115339,D
4730,84093,D
1234,608934,D
7513,68058,D
3567,593764,W
8296,517867,W
1319,402829,W
8761,841012,D
2773,54759,D
408,79559,W
3740,863647,D
2713,160428,W
572,831999,D
2656,241684,D
675,661195,D
6837,698138,D
4963,966383,D
7765,515161,D
7000,243090,W
8613,22635,W
8726,327735,W
1688,198134,W
6503,259498,W
6304,387522,D
9990,882925,D
1732,406836,D
9288,972896,W
2706,95519,D
9529,825228,D
2257,422002,D
7195,658567,W
8830,859139,D
7807,906940,W
6423,545834,D
8555,720689,W
1099,491191,W
9700,720540,D
6606,344673,D
1769,107837,D
5926,802699,W
9456,197548,D
3492,116917,D
7671,101469,W
3247,323901,D
4335,525356,W
1012,436084,D
1963,383604,D
2014,882842,D
8569,715025,D
2204,461968,D
238,246191,W
5049,469524,D
973,715283,D
5148,452244,D
7276,911014,D
1059,897628,D
4578,998413,D
9665,841862,D
3614,786280,W
1043,784192,W
7139,376148,D
2640,869380,D
839,358182,W
8782,347302,D
9244,948199,D
2539,100610,W
4631,77512,W
8550,201698,W
1731,247834,W
8219,444884,D
659,1321,D
9546,908135,D
5982,284402,D
8988,301316,W
1760,566744,W
3856,898932,W
433,729510,D
7662,212081,D
4961,10393,W
4296,975989,W
1084,310047,W
3991,203604,D
8168,796519,D
1292,528525,W
5307,5907,W
4506,86300,W
9025,637064,W
2368,743461,D
2345,467590,W
8392,357435,D
1006,71129,W
7681,864432,D
7278,239020,W
6833,128527,W
2607,718277,W
8365,441130,D
3976,120502,W
1281,184151,D
3321,720926,W
3550,323173,W
9361,396673,W
1953,524014,D
2473,63746,D
9885,286444,D
4451,918262,D
7365,68108,D
8465,893416,D
894,494745,W
3470,345391,W
5668,832985,D
9241,20339,D
4704,524335,W
4660,410816,W
8289,844055,W
3423,571963,W
9081,797484,D
1439,138352,D
7019,270465,W
5730,2733,D
7203,87132,D
1600,196403,D
244,348930,W
759,478745,W
9707,155616,W
7170,864547,D
5768,79711,D
852,28221,W
9766,9260,D
2416,815688,W
5750,732459,D
3716,538721,D
2160,437454,D
1978,512996,D
5515,941144,D
1226,380513,W
1997,377045,D
9977,589143,W
3284,136364,W
2088,348103,D
7160,674425,D
3488,242260,W
5428,591435,W
5218,136675,D
8971,260494,D
5412,253913,W
9691,520461,W
6763,332130,D
7130,562331,W
3409,360252,D
5181,49509,D
6351,642784,W
4902,891676,W
3047,304417,D
6323,44630,D
8694,382697,D
6069,874549,D
9265,289761,D
5989,739442,D
7335,561063,W
5491,805166,W
2424,115764,W
2184,630818,D
9274,166582,D
6326,941634,W
8767,943875,W
5067,844958,W
630,839957,D
9777,839164,D
5141,219578,D
5419,223187,D
8711,776185,W
8226,256457,W
1553,714357,W
2318,870354,D
2922,306908,D
6445,405349,W
5002,746505,W
1569,567167,W
6328,150508,W
8214,485890,D
2692,950878,W
5648,232146,D
5717,197720,W
9381,313020,W
888,839136,W
6837,918678,D
5446,310626,W
6624,649702,W
7979,668573,W
909,672372,W
8005,127759,D
9782,906171,W
1450,895679,D
7656,874877,D
6092,466130,D
5659,937129,W
6356,564920,D
9250,275328,W
4093,245731,W
1469,358960,D
3965,231624,W
8566,213822,W
6561,511726,D
4264,871573,D
2369,415604,W
5989,887489,W
3107,142070,D
8502,213953,D
2940,970738,W
9115,747456,D
6737,258385,D
8000,760057,W
4012,567946,D
6141,640110,D
6895,913335,W
7730,785548,D
8513,288163,D
1019,223548,W
6948,402705,D
5354,892711,W
8872,569990,W
6761,511982,D
4134,675857,D
7991,868071,D
1568,99414,D
8420,346493,D
8965,865979,W
8824,829981,D
2867,930651,W
3198,970977,W
4029,583265,D
6685,617724,D
6114,115955,W
6040,948618,D
7726,904555,D
2169,368239,D
3415,508102,D
1678,937430,W
833,177835,D
4842,467935,D
9583,737008,W
3851,105516,D
9129,16389,W
4085,832004,W
5482,446084,D
5690,144752,W
2025,619115,W
5714,807798,D
2765,469078,W
3481,478156,D
5488,247666,D
8483,540507,D
9315,703021,D
6473,71360,W
3881,865686,D
9036,73398,D
8980,826798,D
2758,593906,D
4308,824121,D
9473,397594,D
287,342528,W
5212,124913,D
900,539373,D
4593,311113,D
750,170328,D
9003,27290,D
91,557460,D
7135,850099,D
6682,578146,W
6550,93518,W
7420,250716,D
3243,844163,D
4819,427296,D
5403,223408,D
1134,972013,D
2177,812378,D
3616,6025,D
359,185098,W
4546,620544,W
6522,931535,W
3019,136033,D
1597,308421,D
8198,321720,D
7679,278651,D
4831,433934,D
7148,341717,W
516,911334,W
7359,160135,D
2360,93355,D
6973,149824,W
7695,40131,W
5881,204713,W
9124,425701,D
6896,874918,D
4735,874527,D
4096,186905,D
8955,546498,W
9944,656576,D
4170,582301,D
8619,65091,D
3946,639657,D
5218,439158,D
288,560253,W
7432,860403,D
3277,712388,D
7266,530848,D
9874,608431,D
9899,47496,W
3192,415682,D
5112,34869,D
79,6140,D
222,649173,D
5402,488318,D
6755,133779,D
5579,864286,D
448,833635,W
2835,955040,D
4769,383258,W
2142,111787,D
5219,571267,W
9762,490047,W
1691,735426,D
494,299991,W
3552,20887,W
5717,21794,W
3364,571419,D
2330,772898,W
5649,276613,W
7888,577824,D
8660,198152,D
7228,103985,D
9203,517436,D
2435,551120,D
2247,278170,W
468,7211,W
7477,47935,W
214,128170,W
5597,909780,W
1175,828601,D
3310,550770,D
3736,10952,W
3462,178293,D
3115,711711,W
5788,867804,W
7264,530041,D
3812,617246,W
9852,945611,D
3122,2280,D
5015,548714,D
8355,813872,W
4070,284393,W
8022,588318,D
2586,10708,W
9261,963789,D
4408,898372,D
2672,93529,W
3383,298093,W
4215,381999,D
5055,105952,W
3044,129618,D
1461,641038,W
1993,291885,D
5212,954951,D
6076,4571,D
6110,296327,W
4384,822097,W
3255,950797,W
7228,492497,D
9739,891278,D
5260,87587,D
2127,179606,D
3325,778671,D
6911,734693,D
4440,847047,D
6438,616029,D
6091,47749,D
4020,794959,W
1619,309079,W
8491,818657,W
7103,682018,D
3249,976997,W
326,583469,W
4645,393834,D
2443,805928,D
2403,388032,W
467,678046,D
5973,441259,W
7660,474526,W
1013,849578,W
1647,585275,D
4011,223942,W
2617,196568,W
8893,8808,D
8671,286049,D
2934,301158,D
432,345602,W
6777,222086,D
3966,177100,W
5929,125809,W
6284,277131,W
6278,553025,W
1897,760039,D
4447,584742,W
6572,322934,W
4873,164567,W
4115,2263,D
3618,373314,D
5423,47740,D
4278,745425,D
1037,63996,D
9413,811585,W
5210,615904,D
3878,756489,D
3083,2356,W
7101,818509,W
3580,189976,D
1234,63232,D
6766,481890,D
4492,624953,W
8481,412094,D
7481,408650,W
8486,934555,D
5370,682633,W
5359,910176,W
7170,821828,D
3092,760894,D
2567,459886,W
5491,378937,W
3945,336381,D
9403,626718,D
4444,445783,D
4574,923591,D
1005,300803,W
8164,785758,D
2418,97901,D
2088,427072,W
5844,95801,W
2505,569411,D
4711,902208,W
4435,41776,D
7660,493750,D
2730,389423,W
5439,837441,W
8300,887576,D
7140,383386,D
9494,149948,D
1194,909246,W
3613,270651,W
8746,54118,D
4875,501776,D
3098,38238,D
6940,271317,W
7322,962330,D
3744,192911,W
8974,172326,D
9905,78782,D
1874,918797,W
5368,998960,D
171,415489,W
43,401633,D
876,814165,W
4842,496573,W
4153,692163,W
9794,622781,W
2091,827082,W
4958,233014,W
7528,263204,D
9982,714381,W
4590,852422,D
1212,407178,D
9912,835314,W
7849,675472,W
6343,324789,W
4528,320820,W
8915,572286,W
4493,270368,W
7646,374584,W
7940,653080,W
9472,730073,D
6529,785079,D
4594,715145,W
8516,199735,D
1211,54759,D
9400,688982,W
8944,369760,D
3465,383571,D
7115,596482,W
8140,440485,D
6905,929233,W
1321,227865,D
9548,806962,D
654,254286,D
4111,437354,W
3223,359472,D
9354,494918,D
2053,156295,D
1838,267642,W
9013,869822,D
4747,85428,W
7617,132898,D
5168,189045,D
4888,807895,W
3560,378921,D
9919,758612,D
4393,537012,D
4468,254827,D
5766,99698,W
6482,10596,W
2532,165980,D
7514,450381,D
953,832545,D
2542,120551,W
5758,566681,D
4340,497645,D
1407,32511,W
5986,243104,D
4355,971118,D
6719,307967,W
2709,523329,D
9631,529273,D
7588,808228,W
2120,855832,D
7770,573028,W
251,672201,W
3774,358025,D
4144,352198,W
7249,693849,W
6068,729080,D
1880,139064,D
9241,454178,D
2562,495894,D
2965,831791,D
6966,344948,D
465,932518,D
7935,206270,D
8548,353460,W
8527,335507,D
6233,179698,D
7668,902488,W
8215,683513,W
8872,728881,D
7987,517481,W
357,700641,D
8315,861105,D
2730,410697,W
5215,383500,W
8522,22098,D
4747,6416,W
128,732966,D
6051,30926,D
8430,537664,W
9562,928540,W
5232,481766,W
3575,291195,D
9455,245997,W
8649,632059,W
7532,523647,W
4321,184116,D
9244,763199,W
5409,16097,D
5224,869850,D
4683,980701,D
2872,357130,D
4459,585602,W
2935,53555,D
7262,621164,W
1506,203786,W
7732,536,D
6937,395739,D
8984,229387,D
3577,614047,D
879,992720,D
2249,344222,W
3702,535329,D
9715,97001,W
7999,336379,D
7560,432710,D
7560,320029,W
9198,961093,D
6194,451533,D
8163,227581,D
9495,463074,D
9403,933087,D
932,521702,D
4302,806613,D
5737,435083,W
9191,77298,D
7127,852834,D
3712,328216,D
9784,27571,D
2499,105159,D
2222,513233,W
509,494847,W
7357,904374,D
2450,826873,W
9136,817147,W
5115,761786,W
3621,411708,D
8879,308691,D
3081,277429,W
4283,933087,D
1121,507123,D
8988,547556,D
8476,106619,W
9317,869383,D
8335,790066,W
1298,72855,D
5770,926690,W
6419,374065,D
836,93162,D
7361,98478,W
2740,952307,W
5228,338013,W
8947,570360,D
8080,648692,W
9429,812258,D
4335,735467,D
596,918350,W
7276,323635,W
9649,137722,D
1428,524243,D
4950,750146,W
7909,368088,D
9075,68552,D
2446,691258,D
2678,110415,W
9584,14073,D
9862,63802,D
7882,457205,W
6173,66288,D
5401,138763,D
493,3472,D
8736,57319,D
2132,414237,D
4434,543327,W
5084,905431,D
8361,945727,D
361,230352,W
3381,132138,D
6997,876166,D
8397,520230,W
1044,173146,D
6385,882256,W
774,438498,D
1306,20489,W
8881,856588,W
1472,592847,W
5259,963846,W
410,650586,W
6005,798883,D
1072,700268,W
9236,463316,D
9984,725572,D
552,772527,D
4328,999842,D
5732,606853,D
4809,198335,D
9622,948893,D
365,154101,D
8250,112867,W
7077,879324,D
2182,392455,D
4337,606848,W
1646,594980,D
4623,368055,D
6086,708474,W
4585,317381,W
6658,992269,W
4357,790557,D
9221,545637,D
84,201224,D
5343,844789,W
2547,723006,D
3574,525188,W
3160,738011,D
590,797668,D
5221,93080,W
683,581315,D
1875,572588,D
9888,372589,D
3725,777880,D
3076,459184,W
7929,608945,W
7255,909319,D
7758,964611,D
7950,732472,W
3984,969895,W
6145,792169,D
5608,527529,D
9733,191944,D
6661,430012,D
1184,500122,D
1694,282183,W
9901,457478,W
4115,914752,D
4332,181243,W
8122,832053,D
5926,88803,W
6922,734612,W
5380,279109,W
6486,144174,D
4581,586503,W
